dia,mes,semana_ano,dia_semana,hora,peatones,avg_vel_peatones,child,avg_vel_child,woman,avg_vel_woman,man,avg_vel_man,bicycle,avg_vel_bicycle,motorcycle,avg_vel_motorcycle,autos,avg_vel_autos,car,avg_vel_car,pickup truck,avg_vel_pickup truck,van,avg_vel_van,truck,avg_vel_truck,bus,avg_vel_bus,0_10_child,0_10_woman,0_10_man,0_10_bicycle,0_10_motorcycle,0_10_car,0_10_pickup,0_10_van,0_10_truck,0_10_bus,10_20_child,10_20_woman,10_20_man,10_20_bicycle,10_20_motorcycle,10_20_car,10_20_pickup,10_20_van,10_20_truck,10_20_bus,20_30_child,20_30_woman,20_30_man,20_30_bicycle,20_30_motorcycle,20_30_car,20_30_pickup,20_30_van,20_30_truck,20_30_bus,30_40_child,30_40_woman,30_40_man,30_40_bicycle,30_40_motorcycle,30_40_car,30_40_pickup,30_40_van,30_40_truck,30_40_bus,40_50_child,40_50_woman,40_50_man,40_50_bicycle,40_50_motorcycle,40_50_car,40_50_pickup,40_50_van,40_50_truck,40_50_bus,50_60_child,50_60_woman,50_60_man,50_60_bicycle,50_60_motorcycle,50_60_car,50_60_pickup,50_60_van,50_60_truck,50_60_bus,60_70_child,60_70_woman,60_70_man,60_70_bicycle,60_70_motorcycle,60_70_car,60_70_pickup,60_70_van,60_70_truck,60_70_bus,70_80_child,70_80_woman,70_80_man,70_80_bicycle,70_80_motorcycle,70_80_car,70_80_pickup,70_80_van,70_80_truck,70_80_bus,80_90_child,80_90_woman,80_90_man,80_90_bicycle,80_90_motorcycle,80_90_car,80_90_pickup,80_90_van,80_90_truck,80_90_bus,90_100_child,90_100_woman,90_100_man,90_100_bicycle,90_100_motorcycle,90_100_car,90_100_pickup,90_100_van,90_100_truck,90_100_bus,100_110_child,100_110_woman,100_110_man,100_110_bicycle,100_110_motorcycle,100_110_car,100_110_pickup,100_110_van,100_110_truck,100_110_bus,110_120_child,110_120_woman,110_120_man,110_120_bicycle,110_120_motorcycle,110_120_car,110_120_pickup,110_120_van,110_120_truck,110_120_bus,120_130_child,120_130_woman,120_130_man,120_130_bicycle,120_130_motorcycle,120_130_car,120_130_pickup,120_130_van,120_130_truck,120_130_bus,130_140_child,130_140_woman,130_140_man,130_140_bicycle,130_140_motorcycle,130_140_car,130_140_pickup,130_140_van,130_140_truck,130_140_bus,140_150_child,140_150_woman,140_150_man,140_150_bicycle,140_150_motorcycle,140_150_car,140_150_pickup,140_150_van,140_150_truck,140_150_bus,150_160_child,150_160_woman,150_160_man,150_160_bicycle,150_160_motorcycle,150_160_car,150_160_pickup,150_160_van,150_160_truck,150_160_bus,160_170_child,160_170_woman,160_170_man,160_170_bicycle,160_170_motorcycle,160_170_car,160_170_pickup,160_170_van,160_170_truck,160_170_bus,170_180_child,170_180_woman,170_180_man,170_180_bicycle,170_180_motorcycle,170_180_car,170_180_pickup,170_180_van,170_180_truck,170_180_bus
06/08/2021,Agosto,32,Friday,9,86,5,4,5,12,5,70,5,41,35,36,49,2641,54,2275,74,276,66,28,76,62,54,66,58,4,12,68,2,0,0,0,0,0,0,0,0,2,0,2,9,0,0,6,0,0,0,0,7,0,28,5,0,5,4,0,0,0,28,2,30,8,0,2,4,0,0,0,2,15,86,25,2,6,4,0,0,0,0,11,219,60,2,10,14,0,0,0,0,6,444,69,2,26,33,0,0,0,0,0,627,56,14,5,7,0,0,0,0,0,518,40,2,0,0,0,0,0,2,0,202,10,6,2,0,0,0,0,0,0,83,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,10,81,6,2,5,23,7,56,7,12,35,43,51,2302,52,1923,71,242,64,58,68,79,55,61,58,2,19,45,0,1,1,0,0,1,0,0,4,11,1,1,4,4,0,4,1,0,0,0,1,0,50,9,2,4,2,0,0,0,7,5,75,9,0,4,0,0,0,0,3,12,83,22,6,12,4,0,0,0,0,15,257,47,9,18,22,0,0,0,0,5,444,53,16,23,30,0,0,0,0,4,397,60,12,8,2,0,0,0,0,0,325,23,9,3,0,0,0,0,0,0,194,12,2,2,0,0,0,0,0,0,70,3,1,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,11,75,6,2,5,15,6,58,6,4,23,46,42,2179,49,1780,72,241,60,66,63,92,49,39,60,2,13,55,1,1,3,3,0,2,1,0,2,3,1,5,7,12,1,8,0,0,0,0,0,1,48,6,4,7,0,0,0,0,2,10,45,9,0,9,0,0,0,0,0,15,119,45,12,20,2,0,0,0,0,12,214,40,12,16,9,0,0,0,0,2,374,36,9,17,27,0,0,0,0,0,349,58,13,8,0,0,0,0,0,0,308,19,12,5,0,0,0,0,0,0,201,8,3,0,0,0,0,0,0,0,83,3,0,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,12,141,9,7,15,21,5,113,8,7,44,105,62,3877,50,3344,69,349,64,58,63,126,56,68,55,0,21,81,1,0,6,2,0,1,0,7,0,27,0,0,3,6,0,4,0,0,0,5,0,2,99,20,3,6,6,0,0,0,3,5,114,18,3,11,3,0,0,0,0,21,243,28,6,14,3,0,0,0,0,26,572,69,7,39,30,0,0,0,3,12,746,74,23,30,26,0,0,0,0,24,604,50,10,10,0,0,0,0,0,9,505,51,0,9,0,0,0,0,0,6,289,14,6,2,0,0,0,0,0,0,105,14,0,0,0,0,0,0,0,0,42,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,13,74,4,0,0,21,5,53,8,8,38,205,49,4339,51,3815,70,346,65,71,60,107,59,61,61,0,21,39,0,3,5,0,0,0,0,0,0,12,0,6,20,0,3,0,0,0,0,2,3,10,51,9,4,4,0,0,0,0,0,21,103,19,3,14,0,0,0,0,5,55,334,38,11,17,4,0,0,0,0,73,506,50,20,31,21,0,0,0,0,37,736,84,6,11,34,0,0,0,0,0,893,78,9,18,2,0,0,0,0,0,674,54,6,6,0,0,0,0,0,0,351,11,9,0,0,0,0,0,0,0,102,3,0,5,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,14,38,4,0,0,14,5,24,8,9,28,189,47,4331,51,3785,70,379,63,81,60,86,60,63,57,0,14,18,0,0,3,0,0,0,0,0,0,6,0,9,12,3,0,0,0,0,0,0,6,3,87,9,0,9,1,0,0,0,3,42,173,16,9,3,5,0,0,0,0,51,313,57,14,13,9,0,0,0,0,57,574,77,14,10,20,0,0,0,0,27,808,85,20,25,22,0,0,0,0,0,611,57,17,17,6,0,0,0,0,0,595,61,7,3,0,0,0,0,0,0,382,8,0,6,0,0,0,0,0,0,174,3,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,15,57,4,0,0,15,7,42,6,9,55,206,53,4024,52,3541,70,315,65,83,68,85,57,63,56,0,12,39,0,0,0,0,0,3,0,0,3,3,0,0,12,3,0,3,3,0,0,0,0,11,75,3,0,0,0,0,0,0,0,24,160,18,3,12,3,0,0,0,6,71,241,36,8,17,8,0,0,0,0,46,500,61,13,14,19,0,0,0,0,27,796,79,26,15,27,0,0,0,3,12,712,50,18,9,3,0,0,0,0,9,551,41,9,6,0,0,0,0,0,6,334,21,1,3,0,0,0,0,0,0,121,3,5,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,16,143,6,20,5,46,7,77,7,9,55,117,47,4765,45,4158,63,413,55,107,59,87,49,74,54,20,37,64,3,0,5,0,0,0,0,0,9,13,0,3,125,21,3,3,3,0,0,0,0,21,311,52,4,3,3,0,0,0,0,9,257,28,4,15,2,0,0,0,0,33,432,53,19,24,3,0,0,0,0,24,637,93,28,24,41,0,0,0,0,20,667,58,21,12,21,0,0,0,3,7,737,57,16,6,1,0,0,0,3,0,576,31,9,0,0,0,0,0,0,0,316,17,0,0,0,0,0,0,0,0,80,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,17,238,6,12,5,67,5,159,7,9,18,108,34,5011,40,4364,55,470,49,119,51,58,46,72,61,12,64,127,3,1,29,1,5,1,0,0,3,27,0,18,179,35,2,4,3,0,0,5,6,21,834,80,34,22,0,0,0,0,0,35,576,77,9,3,0,0,0,0,0,21,356,57,9,1,0,0,0,0,0,6,434,61,6,9,24,0,0,0,0,6,433,61,19,4,33,0,0,0,0,0,606,43,19,6,12,0,0,0,0,0,602,41,7,8,0,0,0,0,0,0,230,5,9,0,0,0,0,0,0,0,74,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,18,199,6,3,5,67,7,129,7,18,12,145,40,5230,39,4780,56,338,50,55,44,57,45,96,58,3,58,111,9,1,8,2,0,3,0,0,6,14,6,12,94,15,3,6,5,0,0,4,3,39,614,49,8,7,4,0,3,0,0,21,950,63,16,9,0,0,0,0,0,18,591,75,13,6,11,0,0,0,0,42,511,29,0,9,22,0,0,0,0,9,485,29,9,10,39,0,0,0,0,3,615,35,4,5,15,0,0,0,0,0,470,15,2,0,0,0,0,0,0,0,283,19,0,2,0,0,0,0,0,0,125,4,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,19,291,7,42,7,123,6,126,7,6,20,237,55,4536,49,4232,69,231,62,46,65,27,47,92,56,34,113,107,3,3,1,0,0,0,2,6,10,19,0,0,14,3,0,0,6,2,0,0,0,9,94,12,0,0,6,0,0,0,3,35,186,18,3,6,0,0,0,0,0,46,266,33,4,12,2,0,0,0,0,67,738,35,4,6,28,0,0,0,0,34,940,39,20,3,36,0,0,0,0,19,909,47,12,0,12,0,0,0,0,9,548,29,0,0,0,0,0,0,0,9,362,9,3,0,0,0,0,0,0,6,134,3,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,20,129,8,9,5,44,5,76,13,11,49,230,51,3831,49,3634,68,146,63,31,58,20,55,68,60,9,44,52,0,0,6,0,0,1,0,0,0,15,0,0,32,3,0,0,0,0,0,0,0,3,90,3,0,3,1,0,0,1,3,19,112,3,9,0,3,0,0,2,4,85,224,21,3,6,3,0,0,3,1,86,648,36,0,4,29,0,0,1,3,36,824,24,10,2,21,0,0,2,0,1,925,31,6,1,11,0,0,0,0,0,443,25,3,0,0,0,0,0,0,0,197,0,0,0,0,0,0,0,0,0,91,0,0,3,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,21,127,5,0,0,43,6,84,9,8,58,80,49,2714,45,2586,61,103,61,12,50,13,51,59,52,0,40,75,0,0,0,0,0,0,0,0,3,0,0,2,27,1,0,0,0,0,0,0,0,1,85,7,0,0,4,0,0,6,0,9,115,9,3,3,2,0,0,0,0,25,330,5,3,5,9,0,0,3,6,34,579,24,3,2,35,0,0,0,2,9,685,19,3,0,9,0,0,0,0,0,517,26,0,3,0,0,0,0,0,0,170,9,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,22,203,6,9,5,48,5,146,8,16,46,69,51,1748,47,1676,61,53,63,6,50,13,60,46,52,9,48,120,0,0,6,0,0,0,0,0,0,21,0,2,27,0,0,0,0,0,0,0,3,0,56,2,0,0,0,0,0,0,4,13,54,4,3,2,10,0,0,0,0,21,195,3,0,3,6,0,0,5,6,11,435,15,0,4,18,0,0,0,3,19,420,6,3,1,12,0,0,0,0,3,287,14,0,0,0,0,0,0,0,0,135,8,0,0,0,0,0,0,0,0,45,1,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06/08/2021,Agosto,32,Friday,23,9,3,0,0,6,5,3,5,0,0,3,35,138,39,132,63,4,68,0,0,2,65,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,40,3,0,2,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,5,16,3,0,0,0,0,16,8,4,15,2,55,94,21,92,50,2,55,0,0,0,0,10,45,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,14,0,0,0,6,0,0,0,0,2,16,2,0,0,2,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,6,45,6,0,0,8,5,37,12,17,33,8,50,273,47,243,57,12,60,5,69,13,51,26,47,0,8,28,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,18,0,0,0,4,0,0,8,12,0,7,0,0,2,0,0,0,0,3,4,27,2,0,5,10,0,0,0,0,4,58,6,2,4,12,0,0,0,0,0,73,0,1,0,0,0,0,0,0,0,33,4,0,2,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,7,248,6,0,0,55,8,193,10,62,29,24,40,558,38,489,61,52,53,2,25,15,50,54,48,0,43,147,0,2,0,0,0,0,0,0,8,9,5,0,4,0,0,0,0,0,4,18,26,0,23,4,2,1,2,0,0,19,31,6,20,2,0,1,8,0,0,0,0,13,50,11,0,7,18,0,0,0,0,3,109,21,0,2,23,0,0,0,0,0,159,13,0,3,3,0,0,0,0,0,80,1,0,1,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,8,112,5,0,0,28,7,84,9,78,34,28,50,1138,49,949,69,133,61,28,57,28,57,60,49,0,24,65,0,0,2,2,0,0,0,0,2,12,0,2,5,2,3,0,1,0,2,3,18,0,26,5,0,2,5,0,0,4,48,1,14,4,0,1,4,0,0,0,12,11,38,5,6,4,15,0,0,0,0,7,131,34,6,11,30,0,0,0,0,7,261,50,4,4,5,0,0,0,0,0,269,21,8,5,0,0,0,0,0,0,141,9,1,1,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,9,95,8,2,5,28,9,65,12,90,32,25,53,1591,55,1296,73,218,68,33,74,44,59,46,55,2,22,36,4,0,2,0,0,0,0,0,4,20,2,0,7,0,0,0,2,0,0,4,29,0,18,0,0,1,0,0,2,5,47,4,36,6,0,5,0,0,0,0,6,4,45,12,0,2,7,0,0,0,0,11,123,45,5,16,23,0,0,0,0,6,279,65,10,11,14,0,0,0,0,0,369,58,5,7,0,0,0,0,2,0,255,19,10,2,0,0,0,0,0,0,114,8,3,0,0,0,0,0,0,0,37,3,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,10,73,4,0,0,11,5,62,7,93,30,44,47,1834,49,1494,69,233,63,30,60,77,53,45,54,0,11,52,2,0,0,0,0,0,0,0,0,6,3,0,7,4,0,4,0,0,0,4,30,0,35,1,2,5,1,0,0,0,58,6,23,7,0,6,0,0,0,0,0,26,80,19,4,7,16,0,0,0,0,9,218,68,11,31,14,0,0,0,0,2,343,53,7,16,14,0,0,0,0,1,436,59,0,8,0,0,0,0,0,0,247,16,5,0,0,0,0,0,0,0,82,6,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,11,62,4,0,0,28,6,34,7,35,32,56,46,2117,53,1772,71,235,68,34,68,76,56,34,58,0,24,30,0,0,0,0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,2,12,2,38,4,2,2,0,0,0,0,23,17,23,4,0,8,0,0,0,0,0,19,80,21,2,11,7,0,0,0,0,8,272,33,6,25,14,0,0,0,0,10,398,58,5,19,10,0,0,0,0,0,444,67,11,9,3,0,0,0,0,0,295,37,8,2,0,0,0,0,0,0,148,11,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,12,105,7,12,5,44,6,49,8,42,33,97,63,2341,50,1987,70,256,62,45,64,53,52,44,60,12,38,33,0,0,0,0,0,0,0,0,6,16,3,0,8,2,0,2,0,0,0,0,18,2,27,6,4,8,2,0,0,0,10,7,49,10,2,5,1,0,0,0,7,14,137,34,5,8,3,0,0,0,2,22,334,72,11,9,14,0,0,0,2,17,502,56,6,10,16,0,0,0,0,18,363,41,9,9,7,0,0,0,0,10,296,16,1,2,1,0,0,0,0,3,170,15,0,0,0,0,0,0,0,4,67,4,7,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,13,132,6,2,5,43,6,87,7,18,28,163,45,2953,45,2619,63,237,57,51,47,46,57,32,63,2,37,67,2,0,17,0,1,0,0,0,6,20,1,18,68,14,7,3,0,0,0,0,5,25,212,21,9,2,0,0,0,0,10,14,224,22,4,3,0,0,0,0,0,35,260,32,3,10,1,0,0,0,0,32,302,36,13,10,12,0,0,0,0,31,434,45,5,5,14,0,0,0,0,7,421,24,5,5,4,0,0,0,0,1,349,27,2,4,1,0,0,0,0,0,197,10,2,4,0,0,0,0,0,0,96,6,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,14,79,6,1,5,29,6,49,7,5,47,193,47,2769,50,2524,71,177,63,26,67,42,51,52,65,1,27,38,0,0,1,0,0,0,0,0,2,11,0,6,14,2,2,1,0,0,0,0,0,9,78,6,1,7,0,0,0,0,2,34,102,9,0,3,0,0,0,0,0,59,158,17,2,5,0,0,0,0,3,60,333,43,2,17,16,0,0,0,0,22,444,44,5,3,24,0,0,0,0,3,516,21,6,3,9,0,0,0,0,0,465,22,6,3,3,0,0,0,0,0,264,13,2,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,15,91,6,3,5,39,6,49,7,3,22,185,52,2086,53,1893,73,117,66,40,62,36,63,49,61,3,34,41,2,1,2,0,2,0,0,0,5,8,0,4,19,1,0,0,0,0,0,0,0,2,27,10,4,0,1,0,0,0,0,22,46,1,0,1,1,0,0,0,0,40,72,4,3,7,3,0,0,0,1,79,200,16,5,8,12,0,0,0,0,29,384,27,8,10,25,0,0,0,0,4,497,37,12,6,7,0,0,0,0,4,407,17,4,0,0,0,0,0,0,0,156,4,2,3,0,0,0,0,0,0,57,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,16,98,5,0,0,14,8,84,7,6,45,168,56,2006,47,1814,67,146,63,34,55,12,52,49,57,0,10,70,0,0,8,0,0,0,0,0,4,14,0,4,6,0,0,0,0,0,0,0,0,0,32,14,4,0,0,0,0,0,4,8,60,4,4,0,0,0,0,0,0,46,143,10,5,6,3,0,0,0,0,54,317,30,9,4,33,0,0,0,2,37,463,25,6,2,11,0,0,0,0,7,447,45,0,0,2,0,0,0,0,12,229,12,4,0,0,0,0,0,0,0,77,6,2,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,17,99,5,3,5,34,5,62,6,21,32,109,46,2023,52,1866,72,124,69,14,62,19,54,43,50,3,34,56,2,0,4,0,0,0,1,0,0,6,0,2,11,2,0,0,2,0,0,0,8,4,23,1,0,0,4,0,0,0,6,21,41,4,2,2,4,0,0,0,3,50,77,6,2,8,2,0,0,0,2,22,176,20,2,2,17,0,0,0,0,10,432,31,4,3,13,0,0,0,0,0,516,24,2,4,0,0,0,0,0,0,349,28,0,0,0,0,0,0,0,0,176,2,2,0,0,0,0,0,0,0,44,6,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/08/2021,Agosto,32,Saturday,18,72,4,0,0,20,5,52,6,11,39,109,46,1980,49,1839,71,120,63,13,67,8,43,51,49,0,20,45,0,0,0,0,0,2,0,0,0,7,0,0,12,2,0,0,4,0,0,0,2,4,42,12,0,0,7,0,0,0,5,27,36,4,1,0,2,0,0,0,2,42,60,2,0,0,4,0,0,0,2,26,252,28,2,6,20,0,0,0,0,10,425,37,6,0,12,0,0,0,0,0,489,10,2,0,2,0,0,0,0,0,315,14,1,0,0,0,0,0,0,0,129,7,1,0,0,0,0,0,0,0,61,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
